,resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,workout_type,id,external_id,upload_id,start_date,start_date_local,timezone,utc_offset,start_latlng,end_latlng,location_city,location_state,location_country,start_latitude,start_longitude,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,from_accepted_tag,upload_id_str,average_speed,max_speed,average_cadence,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_watts,kilojoules,device_watts,average_temp,weighted_average_watts,max_watts
106,2,Back up plan,9316,2988,3069,70.7,Run,0,5389462020,garmin_push_6874793347,5739157409,2021-05-31T15:01:02Z,2021-05-31T11:01:02Z,(GMT-05:00) America/New_York,-14400,"[40.688404, -73.971119]","[40.686935, -73.968575]",,,United States,40.688404,-73.968575,1,7,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,g8905840,FALSE,5739157409,3.118,4.9,75.3,TRUE,183.8,199,FALSE,TRUE,51.3,19.7,0,1,FALSE,3171594,1,a5389462020,o}iwFnnnbMBMNK@IF?@EBBPEDD@EJGCELHJCBUNGDICoAEa@IYC[H]@QQmAIWDQAS?e@hAM\An@Wh@IFDHC^?FCj@GVB\ClAOd@MrAKhAUj@Cd@OVFf@Zb@CZIr@EZDNAf@Qr@EZSJCv@m@\MVEz@Cp@URHXNl@PrAh@rAFNFFHH@FJp@THA~@FvAj@~@Vh@@pA\`AN`@Ln@ZlCv@t@Rv@HpAd@t@JrA^HFRf@HJHBH@HEHILVTDx@Kh@JX?d@UhAUZEh@CzA_@vBWbASj@WLMr@wAX_@b@Qh@KNA`@B|@VnAx@RJ|@Rf@DHAXIv@e@TITEh@Ar@KbAWb@SXa@Vi@V{@Na@v@uA^w@`@i@Vc@d@[d@W`@Ob@M~@g@dAWfAc@v@Qj@[bASlA?j@CNErBaAhA_@VOz@QfBcAnB_ATIZEjAYLIVWXQZEfAJhA@VCn@_@V_@LIvAYz@Fv@GXB\J^Fz@@`@Fp@Xx@RdCrBVZLVh@z@|@~B^`CJXVzBBr@P`A@\PbAPp@NZr@`AHRvAxBt@dB\hA@TSbBCd@Q|@i@~@s@~@OLm@JgADa@C[M{@Qg@A{@Ei@Bu@\k@\STGPk@x@_Ax@yAj@c@LcADc@?wBIc@@s@EUBg@LcAj@QP[d@Uh@Ur@Yp@y@lAe@f@Ub@a@rASnAUz@Oz@ING`@Sr@g@z@SNw@P]?g@K_Ai@[Yo@w@u@q@Sc@CMASc@eAS[E_@Wq@e@eAM]iAeBWUICUQWWcA}@_Bs@k@[c@a@u@aAmAmAYQu@Q_BBSIO@MDq@HS?_@Fc@AODI?UD}@ISIe@Ea@S_@Ka@QQQYMuAeB}@m@a@U_@Kq@c@_@OIEYa@SMISOe@Q[a@e@OGWEO?{B^m@?KCMAS@k@P}@Jo@Lm@CU?g@Zc@Fe@JQGOOm@qA[OgAQeACa@Sa@Eg@Ma@CWOKMiA]aAKIDIAUMu@MIEEKG@QE_A[YQ[IQIo@IcAU]Sk@Sg@GW?cAS{AAs@c@CQKMq@Ua@IWBWJ_@XUF_@Vm@Jg@NEDS@e@NkAVW?UMk@Li@CMMoAL_@?qALc@@_@FSAm@N_@NgAFWJ[DMB]Gg@F,2,,,,,,
107,2,Broken spoke ,21467.1,3161,4199,138,Ride,10,5389453995,garmin_push_6874784519,5739149012,2021-05-31T12:31:14Z,2021-05-31T08:31:14Z,(GMT-05:00) America/New_York,-14400,"[40.688496, -73.97116]","[40.812366, -73.953024]",,,United States,40.688496,-73.953024,3,4,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5739149012,6.791,13,65,TRUE,139.7,182,FALSE,TRUE,8.2,-31.2,0,0,FALSE,3171594,1,a5389453995,a~iwFvnnbMX?\YtAi@HY@{@MeBo@MqG`AYKw@ZyC^uA\iCRyBf@wIf@mJlAIJMQa@@{Ah@oC\eA`@MISS_@iEPgDGcAV}DTyScAyMGUOIuHeA_CX[RiHzJsB`CkCrD_DzDSb@e@d@_E|AqGhB_EHaDS}C\{BOe@F{AUoB@{@SyEmBkG{A}AeAQCGYW[qBEcE{AEMyAcAqA}AiAu@mBsBSg@mBqBu@g@]e@?i@GKq@QeCkC_AkAe@Sg@e@m@gAcFkFc@q@Ao@W_@gAg@mGiGeEy@AYjCmE|GoMPk@Y_CqBeHs@yD_EwOiAkGSg@gAgEOgE\u@jCsCNIv@Hl@WbCbAx@l@HLCNTRJl@@rARxCAfA\|BJdDRhBA\}AbAmBr@YXaDhAiDjB_A|@kAPeA`@aBxAsAXsBbA}AZqBfAeBb@c@hA[Re@Rk@Ii@Lp@rEB~AGVcLnAiCb@aFXeD`@SKK[]gHQiABY`@]IO}MrAiBEyZmHMCk@^KCm@_AiAi@mFaAoUsFQW?a@j@cGjAmKd@yCG_AmBk@q@gAyA}AyAu@AUMIeBq@g@s@MBc@S}D{Cw@GDPLGKCOY@Q\oAh@yAPKIf@eApAFXiA~E?t@sBxDo@hB_@fB]t@UzAmA`FcBrE_C`Ig@v@_@~AkAlCwAlE]dBOXC`@u@bA]T]n@Qv@ShCi@hBOXqA|@mAKa@LBj@[ZKfC[hB{ArFk@rDSjC}B~DFd@OdA}@dEq@dAUMHk@v@gAZkAJE]OYe@oAaAOCORmA|B[bAMdAIFG|@SfAUl@Ct@Uz@iBjEq@v@AT_BnBC\w@rBI?g@tAsBzCVhA?X]`Ak@fDIzBIp@m@JiBm@Ja@wBsAEYc@QwAoAkAg@YWM_@aB_A{@s@u@[Uc@o@k@aAe@}BiBeCy@GUkKsHiCaBqB}@uBiBmBgAi@m@_Ag@i@MAMg@a@u@}@{AkAsAuAo@SGWiBqAkCaBmDaDw@]cEwDm@[yDmDYCcB_B_FoDwD}AeHuFiAg@_BkA_E{ByAqA}EcDa@@_DwAuMwI{DsBoBuAmJ_I}KaGuJsGW@c@XcDnFm@pDiBxFkBhHc@nB]~@m@rA]d@UpAK|@c@`Bi@bA{APEd@kICcDJu@Ng@l@y@hBs@~Bw@fBa@dBg@bAq@c@SFuFoCiFcDwFsCy@K,2,0,0.1,TRUE,15,1,94
108,2,Morning Ride,42481.1,5634,5833,331,Ride,10,5371666989,garmin_push_6856320193,5720562736,2021-05-28T11:13:10Z,2021-05-28T07:13:10Z,(GMT-05:00) America/New_York,-14400,"[40.688246, -73.971065]","[40.688588, -73.970986]",,,United States,40.688246,-73.970986,1,9,2,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5720562736,7.54,13,,TRUE,133.1,167,FALSE,TRUE,24.2,-10.8,0,0,FALSE,3171594,1,a5371666989,o|iwFdnnbM`Bi@YcGJuCpV_ChI_ChAZhCo@zc@pMKxAZvBjAvA|Al@lDGjBm@v@w@V{A`AsB`CQx@PvCtDlItG|Dl@lJ]pEnEfG~D~BjDrDrJ`CvBfAN|ASfAeAp@kBf@wEnGsLnBw@`FXtCWnEuEnBcAvFr@jBM`CoBf@sCw@oFcEiH{BeNiBoFuEgE}CmAmBOkJ~BmDFgNnGkCv@kDNuJrDgB~@iDjDkAjEiAlAaHpAgFyByBRsA|AWfDbA`CrJrHpE|@lH]|Bv@fCpC~FzDpAbBzCjIjBvCrBzA|B@jA{@r@yAp@yEt@}BzFeJpAe@~JHdDoDdBoA~A[tGb@jB}@dA}ARwBk@qEuEaI{CwQi@{AyBsCwEmCuCm@mCT_FhBiDBcPrHkHz@aLrE_EfEqAhEeAbAwHjAqG{BgBh@_AfBAvBb@pBvI|HhFdBdHY|Cb@xBhC~ClBrEnEzFrMhC`BrBIrBcC`BmIdG}J`Bk@jJLdAg@tC{C~Ao@fIX|Aw@vAoCLsB_@cD_FkJmBkMsAgEwDuEcEsBgC[_CTkFrBsDHmPbHgGp@}J~DcFpEoAtEuAlAaHnAwH{BaB`Ai@hAIpBp@pC|IxHjFrAvFGjEp@hMnKbE`KzAxBzBrA`B?tBsBpBkJtEyHtAmAhBY~HXvEcEbBm@nG~@dCuAvAcCLyBWoEs@sBuDuGcAgIsA_GgDyEkD{BaEu@oCZaFhBoCAkPnHkGv@gLzDqE|EmA~DkAtAuHvAaGyB{Bh@s@jAQ`Bj@`DdInHdFlBnGGhF~@rLbKhGlN|B~A`BJrAq@r@eAbBmJ|EsHdBuAbKRpGkFjJB`CsAbA_BToD_@aDcFcKqAoK{@oD}C}EuCkBaEgAyCFwFpBuDDyPrH{F^}GtB{GhFkArB_ApDs@l@yHzAcHsBiAZy@bAUnCd@lCvIvHhFtAlGQpDn@tBdCfEdCbC~BzAdCtElKnBnAtBHlA{@z@yAj@iEp@yB|D}GfBeB|KS|@[jFyDtHVrB}@`AoAb@kDs@mDCgC_DeG}BaOkBwEeF_EyDoAeENmFjB_DBwQdIyEVcLpEmDfDwBvFq@t@iI~A{DgBoBUiAj@q@jAOxBf@lC`IdHpFfBzHOjCn@hDdDxH`GxFrMzB`BrBTzB_BbBmIpHsLlLIbHyE|IF`B_At@gATaCkA}FRkAmD}FeAiJk@uCaAgDgAaByEgD{DkAaDLsFpByCCePtHaHn@mL|EaDnDsBnF{@j@gCNeDjAeFqB}AE{@\uBzCoDr@eGa@eFl@ib@aK{EyAyIbCyCKaa@xF@~J|Da@,2,143.9,810.5,FALSE,18,,
109,2,Stayed just long enough to run into Ben Noodle,63955.7,8019,8156,471,Ride,10,5369072591,garmin_push_6853609497,5717855638,2021-05-27T20:00:44Z,2021-05-27T16:00:44Z,(GMT-05:00) America/New_York,-14400,"[40.688492, -73.971201]","[40.688582, -73.970896]",,,United States,40.688492,-73.970896,16,6,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5717855638,7.976,13.1,,TRUE,144.4,183,FALSE,TRUE,59.2,24.2,4,0,FALSE,3171594,1,a5369072591,a~iwF`onbM~AAtAyAYoC\gFpd@cGzd@pL]tDdFxCjFStBiBfBkErBGzOhNdQd@lN`M|FdNlFtBpCuBbBcJlGsKzLo@nH}FjJd@vAo@lAiCSmG}EcKqCmQeFiGaIqBqIbCkDBeQ~HqDJgJzD_EzCwB~FcAv@oHjAoEuB{BJwAvC]jF|E|Dd@n@[bAvAnA~QbA`MlK~GxNdEzBjDwAzCkLjGuJ~Ka@vIaGxIXlB_B|@gCs@cF_FaKaBuLyAkEaEiE}GyBkJnCwCEsRtI_EJkKpEcJ`MsIdBgIkBuA`BUfFTlAbLrI|Pp@zMbL|GbOjBjArCExByC~AoIjGwJdLY|H{FnIRzBiAjAwBUyFqFiKkDsRaFuFkGuBcOdCyQfIuKpBcJnFkFtI_I~AgHuBcBv@w@dBh@xFvHbH~E|AtM`@xLrJpHzOzBrA`CIvBeClBaJ|GwJxKc@dHeFlJDjDyCSuHeFeKeD}QmDyEmIoC{O`CoQlIeFZ}KzEmDzCyD~GuHdB{EsBaCJyAjCDnDlAvB|JdHdP`@|MbLzH|OhBlApCKpBkC|AeIfHqKtL]xHuFxHb@vD}Da@aHgFwJwDoSmFoFkGcBaJnCaDCiQjIqL`CiGtCaIbLoH|AcHsBmCbCd@hGpHrGxFlBzHWfCx@hK`IdJnQ`BnA~BJzBiBlB_JdGiKrMs@dH}FtId@pDsC\cCi@_EyFqLaCwO_EyFgJ_DeJnC}DFwP|HoFXoLfF}HvL}H`B_G{BaDdBY|Bd@xCfInHdF`B~KBxMpKfIbPbFpAlB{AnBcJhHuKxLe@zGmFhIZhEoDPqBi@cEyEiJuCyPiDeGuJmD}JjCiD@{P`IwF\wLfF_DjDiCfG_IdBaHaCmCtBYlCr@pC|H|GxF`BzGWvCz@`NbLpGlN|BrAzBC|BwCxAgInHmKfKCxGiFtJJvDaDXqBe@oEkEgIwCyPaDqGqEmCaEu@uJdCqCGiRrIwEN{LdFsHzLeI~AkGyBwCpB]dCl@vCnItHrEnApLL|MzKnHpOnEzAdCaBnB_JjHuKfLc@`HkFnIPbEwC\}Ba@gDoFeLiBwNoCkGeJ{EyEVgKpBmPzHaGj@iM`FcIzLuHxA_HsBaCnBSbCj@lC~HhHdGlBzKHxMhKbInPjE|@vBgBpBkJvF}IbCaArJMfGkFhJTfDyCTiCg@sDoF{K}C_RiCcDiI}DcRpC{MjGgI`AwLjFiIbM{HtAyGuBeChBWdCf@pCtHdHjGtB~F_@tDn@rLjJ`H`OlEnCpDuBhBeJpFuJdMe@dI_GpIPxDiDV{Aa@cEuF}KwAgLeBkFwG{FcIm@yFtBeERyOfHiGl@gK~DqJzMaIzAgH_CqDtD}Ct@eJOyCfA}i@iNoJvBid@rEWvJdES,2,156.3,1253,FALSE,29,,
110,2,Fort Greene stair master with Hayden,2173.3,1941,1968,54,Walk,,5366323371,garmin_push_6850851711,5715009726,2021-05-27T12:13:54Z,2021-05-27T08:13:54Z,(GMT-05:00) America/New_York,-14400,"[40.689485, -73.971773]","[40.688393, -73.971158]",,,United States,40.689485,-73.971158,0,3,0,2,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5715009726,1.12,2.6,52.1,TRUE,114.8,159,FALSE,TRUE,31.3,17.8,0,0,FALSE,3171594,1,a5366323371,gdjwFrrnbMIDBA@DD?FIKN@BBBC?@HEFD??BC@@BABC?DA?DSbA@PATI^@VDH@L?^CJC??BQBIDW`@QRE@E?MMWCSF_@XKDSBCAQBSFUCOBQ?WHO@YPA@BLHLDBHJJl@?JEBWCW@_@HS@E@UPM\@LJHJNXN@BCLWh@QXIXKPKV_@h@KXQXIZE@AGDMX[j@kAHECPINKXW\Q\SPJUp@gAVYHOINYZK^MPKXC@AFGB?CBIR]HUR]RUHOGBK^}@`BAEHU\c@l@aAMRKLUh@Yh@G@CJRk@V_@LIHMHUFGb@S^AXNPF`@?TNZBT?FTJNNJVJ\Cf@WRe@La@LiAJ[CQBOGSAg@Lk@Be@Hc@@a@Dg@?k@FOHIHs@HSA_@AEIEFODc@AQBICO\]?CCA?q@Jo@B{Af@Mz@OJEJM^KHIXG@DA??JHVDFNJ,2,,,,,,
111,2,Morning Ride,42543,5561,5690,302,Ride,,5360946880,garmin_push_6845387049,5709411372,2021-05-26T11:11:14Z,2021-05-26T07:11:14Z,(GMT-05:00) America/New_York,-14400,"[40.688566, -73.970813]","[40.688731, -73.971038]",,,United States,40.688566,-73.971038,0,5,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5709411372,7.65,14.6,,TRUE,133.7,165,FALSE,TRUE,25,-9.4,0,0,FALSE,3171594,1,a5360946880,o~iwFrlnbM`D?EeKte@eGfe@vL@hDf@hAfDzA`EYlDkC|@aDbCCz@d@zA`C~CnB`FhElDp@`I_@dBl@rBdCxEnCrBxBtG~NlB~AzAT~Aa@|@cApBcJpBqC`B}DrAuAtA]|IBlAm@`FsEhGb@fBSnAk@x@kAd@iDm@gEmF}JyAwKuAwEwFmF_GyAwC^iEbB}DLcQdImFXeJpD}Av@oBzBoAhBo@~C}@z@qHjAaEwBkAOoBr@gAxBDvCt@rBfDxBdCnCbErA~JOxA`@xCjD~CzAbDzCzAhCtEjKzBpA|BKlBmC`BeI|DsHrAoAtAc@vIR~@[dC_DfBgAfGRlCQ`CqCT{B]_DaGkMiCaP_BsCkC}B_EaBoCMoIhCaDAaRjI_Ix@eIhDmD`EcBrEy@dAiHrA}DoB}ASuBx@m@lAKjBf@nCzHjH|FhBrHUdCj@tMvKpA|BdBnFpBbDfBlAlBDpB}A|B{JhEwHnAmA`LYlAc@fFwE~IVlB}@bAyAX{Bc@gEiFcKkBkMw@uCsCaEaFmCwCc@{BNiFtBkD@kObHoH|@wJpD}AbAuBpCuBdF_A`AyCJkC~@yH}BsAf@q@`AUbCl@|CvIzHbFpAbHSvCb@nCzCxErC|BfCtAfCzDjJdBnApCAzBaDj@gFz@iB~DeHhAeAdAYfJLbH}FlJNlBcA~@yAPaC_@iD_FeJcDuQ}A{CmCqCyDeBuBUoCZ_FjBwDFaQxHqF^cGhBiEbCcDlEy@xCgAxAkCLcDlA{FaCyBVeAlAM`D|@zCxJzHfEx@`Lf@xMrKrAvBdCzGvApBjBhAtBGlBoBlBmJjGyJrAe@vJVvGaFpJCjBoAjAuBFiCe@}C}EoJ_B}KeA_EiDgF}EcCeC_@wCTkFrBgDAiQlIsF^oKxDqC|CiCfGaA|@aInAkGwBiBl@q@hAQdCd@`C~IbIrFxAbFElEv@fMpJ~DjJjBdDtBxApBElAu@x@sAd@gEt@eC|D_HhB_B`LBzAs@zAsBvBy@jGb@`EaCz@oBT{C_@mCeFwJuAcKqAuFwCaEuEgCaDg@_CPoFvB{DDgPnHeJxAyIrDuDzEmB~EeI|AcHwBgAX}@lA[dCd@lCvIbIdEnArIBxDp@zLpKfEnKlAhBpBtAhCOfB_C`A{GpCcE|AuDtAmAnL@zFuEdL[tAaA`A}BJyBe@aDuE{I}BaOeAcDmBsC{BaBiDuAsBQcCVqFtBmDHkPtHuFb@iHlCsDpBiCfD}ApEsAz@_H`AaFsBqAI{@X{AfCqAp@yCj@mGg@sD`Aij@cNcHnAy@t@sLd@oVzCa@j@AnJhDQ,2,144.9,805.7,FALSE,20,,
112,2,Evening Ride,5782.6,1285,1395,28.6,Ride,,5358361556,garmin_push_6842702918,5706721464,2021-05-25T23:17:34Z,2021-05-25T19:17:34Z,(GMT-05:00) America/New_York,-14400,"[40.72068, -73.954639]","[40.688448, -73.970857]",,,United States,40.72068,-73.970857,0,3,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5706721464,4.5,9.6,,TRUE,131.8,147,FALSE,TRUE,25.3,3.7,0,0,FALSE,3171594,1,a5358361556,ggpwFngkbMADE?MHNBKPSPERG@BHCJg@XZHWVIL]z@CPGLCDMDFFAHwBrC[x@e@r@O^a@t@W`@eAxAG^B\n@fAdBdBh@f@r@z@fAfAjBpBzAjBr@p@`Az@^b@v@t@p@h@dAvA\ZHT^l@~@z@n@~@NNb@\V`@PRb@b@bA|@lApAXT`@b@\RZLbATv@\dBn@f@H~@Zb@Tn@RxB|@\FrA`@vAn@d@VfEvAhAXjAFt@IFCZ?bBTh@PV?hAGREj@ARI^ERG^Gx@?TBRE\@HCf@Ep@?v@I\In@[`AYfAW~@]t@a@nAe@j@YZ]jG{IjAsBv@_Ap@aA|@eAdAkAdCeDROTGbBSVA~FlAd@FPHBLDr@T|Bn@hIO`JG~ABp@EnF@bAKdDAnBEp@?`@KpAAp@@xBBLHJTHf@Ax@Op@G`AS`BS\GZA`BUpBOlAMZI\ABGXBr@OnBS`@MnCYjASp@EpB]vASp@CbAKdAGx@MfAIlAUb@GBEAGHRCAGVCgAFDKEFLC?BC?D@?@ECAGSG?D?A?DDCAABN@DVE??MCEC??H@FLBGME?KFIAB@C?@B?AB@FG@@CA@ACCCB?CP?DPBDB?AC@@,2,67.8,87.2,FALSE,,,
113,2,Afternoon Ride,6404.6,1432,1530,10.3,Ride,,5357684357,garmin_push_6842106739,5706021497,2021-05-25T20:12:25Z,2021-05-25T16:12:25Z,(GMT-05:00) America/New_York,-14400,"[40.688497, -73.971214]","[40.721781, -73.951929]",,,United States,40.688497,-73.951929,0,2,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5706021497,4.472,8.7,,TRUE,125.2,139,FALSE,TRUE,28.5,3,0,0,FALSE,3171594,1,a5357684357,a~iwFbonbMIQDMAMF?@QhADDIDAVDDCNHRUAIBQ?SGu@S_AGOIKw@B}Cb@y@H[JWE[LiAPg@R_ADyBViATiE`@i@@C@ADHJE?@BC@A?B@GAc@FcABQB[Gc@JSNy@LeE\aBPs@Li@?iAJoC^}AXSCGUUeCK[AMDg@F_DBBFc@HmD@gAP_GLyIU_DOgBKs@YgDIWGE}FgAg@GY?iBVWHIHe@n@k@j@y@`A{BzCcBrCaBtB_EtF{@rASTUPYJiDhAq@LsA`@cBj@cATeAFsB@o@CWGSDk@Ki@?a@Ig@Aa@BEDKTQBy@Gi@@QJUBU?cAOUJM@i@EqBi@wFsBiDcAs@SK?{Aq@s@g@]BUGmBs@w@Sk@Ui@UOCWKeBaB_BkBeAsAoAkAe@g@eFoGu@m@UWICQOqA{AkAkA_@g@w@w@w@aAqDcEa@_@uB_Cs@o@y@gAUc@Ya@[[e@Q_@I{BQICEIAKBKXc@rAgC`AaBbAsBz@{A`@aA\_@h@{AVc@@UAKi@uC_AuDAYGY@EVAh@?d@Gb@MBDAp@Lh@HHVHPCh@UZ]JGB?NJCC@KA@HF?BAA@CE@AA@BC?FBIE@HHKC?GC?@,2,57.8,82.8,FALSE,,,
114,2,Catching up with Mark,42569.1,5277,5453,308,Ride,10,5355248052,garmin_push_6839555828,5703501352,2021-05-25T11:09:08Z,2021-05-25T07:09:08Z,(GMT-05:00) America/New_York,-14400,"[40.688224, -73.970467]","[40.688582, -73.97087]",,,United States,40.688224,-73.97087,36,4,0,3,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5703501352,8.067,15.4,,TRUE,141.6,173,FALSE,TRUE,18.6,-17.4,15,0,FALSE,3171594,1,a5355248052,k|iwFljnbM[Pz@Hn@qASiF@kDn@D\xB`SeCzDiArEY`Bf@t@_Apd@bMTpD^~@tAfAbBZzEYrAmAjByEzCIhClDdJ`HrEp@rHi@vBr@lBlClFpD~BjCdDbJvA~BfDfBtAUlAgAt@mBx@wFhCwDnCiF|Ak@jIFrBgAtBkC`BaAbKRlAq@hAsBPkBy@aFwDiGw@_CiA_JoAqEeBiCkCuBaDsAwBQkJjC{CAgPrH}Gr@mKhE_CpBsB~C}@tCs@r@yHpAgDgBkBWyAh@aAjBOfA^lDtItHxEtArHWrCb@tCdDvDtBfDvDpFlMfBvAtCJnBkB~AkIvBeDvAsDhAiAxAe@lJJrGsFhBWzFd@fBk@vAmBTaCc@uDiF}J{C_ReDyEwEeCeCa@qCReFfBqDFgRjIwEZuLxE{DxEcAjD{@fAwHnAiGcCgClAo@fBf@vExIxHtErA|HStCn@dNfMdGtMvBzAfBB|BuBpBiJjEyHfAcAfA]rJBhG}E|JGtBkAv@uATqB]gEqFmKsB}NgB_EaBgBcFqCmCYgCXaFjBeD?mQ|HqGr@mKlEkE~EqAtDw@v@yHhAmDeBaBMyAn@q@dA[xBf@pC`IpHrGlBxHUpB`@zHfGfCjCxA~BvEpK`CvAvBGvByCnAkHtGmK|Ac@xIH`HyF|A[dGp@|BoAx@wARaC_@qDkFsKmAiJuAqFiDkEkE_CuCc@eCPkFrBsDFgQzHqFZ}KrEgE`FqA`EaAz@yHjAwEmBsCLiArB@|CxA|C|ItG`Ex@fHWnCr@fClCbIvGbEtJbBjC~BlAnBKtBuCzA}HtBwCrCgFvAg@hJLpAm@hE_E|AWnG`@jB{@nAsBFmC[}CeF{JgBqM}@uCeBuCuBcBoDcBoCa@oBPwFpBuDFmPpHaGj@cGpB}DlByBzBgAbB{@tDeA`AiCFeDdAaGuBwBReAvA?fDZzAz@pAvIxGjEdAhKd@zAr@jHjFfCdCpCrHvBnDvBtAxBIfAy@p@yApAqHbFyIxAmArKJnAm@fD{DzBg@lGh@lB_ApAkBX{Ca@oDyE{ImCoOoBwEmAsAsEmC}Ci@_CNuFnByC?iRzH{Ed@oHxB{E|C}AxBwApEaAhAqHlAyEgB_BKgBt@k@bBH~Bf@jBhJlIbFtAlGI~Dn@pCrC|GdFvGvN|BbBfC?|BuCzAeIlG}J~Ae@bJ`@nFeF`Bg@|Hd@tB_B~@_CHyB_@qCwFmK}AyL_ByEeF}EiGcBcCP}FrBqC?sRrHaOtC_DbByAnB{DhJaIvAgFkB}ACgAh@mB`C{Cx@sIOeDv@ud@aM}C[wIxB{d@tESzJxBHhAg@,2,163.2,861.4,FALSE,17,,
115,2,Morning Ride,37105.2,5083,5134,267,Ride,,5349916566,garmin_push_6833966040,5697948212,2021-05-24T11:14:37Z,2021-05-24T07:14:37Z,(GMT-05:00) America/New_York,-14400,"[40.688563, -73.970889]","[40.688574, -73.970977]",,,United States,40.688563,-73.970977,1,7,0,1,0,FALSE,FALSE,FALSE,FALSE,everyone,FALSE,,FALSE,5697948212,7.3,13,,TRUE,132.1,167,FALSE,TRUE,19.8,-21.8,0,0,FALSE,3171594,1,a5349916566,o~iwF`mnbMfDMOcKjCo@vSqBjC{@zCWrAVzBi@bc@zLFrD|AjB`Bh@nD@`Bg@z@cAzAiEvCSx@d@tA|BnJdHbFt@fGg@jB^nDbElFhDlBjCtEfL|BnBjAVrAKtAoAf@qAj@yEd@{A`BoBfBeEtAuA|HArBYxAy@~ByCpB}@|Ef@xCSpBoBb@iDy@kEkD{Fw@yBoAyJmB_G_BqBiCaBmFaBmCNsFxB}DJgPvHuFb@mJpDmCdB_ChDgAhDiA~@eHjA{E}B}BL}A`C?fDp@nBrJxH~Dn@|HUbB`@rChD~DzBvD~DhCrHfBvCtBpAdCGrBgCpAqHzBeD~AuD`A}@~Ac@jJH`GsF~AYvDj@fBGnBy@|@gBP}BYcCy@aCsDqGiB{M}@eDmBwCcBwAyDiBiC]aJjCkDEoRrIwDTqFbBcFdCuBhBoBrCc@fC{@z@oHhAoDmBuAI}Bz@aArBVxCn@|AnD~BxDrDtEz@lGY`Dx@xBjCjEhCzB|B|@vArCvH`BdCnA|@hCDpBcBh@wAbAqGxB}CxAeDlAgApAYxHJlBy@~BuChBeAhAM`Gj@zB{@~@cBVyBi@cEoEeIoCmPiAyCiBkCyD}BmDw@cCLqFtBwDF_PpHoBd@oC?gM`FqD`EaBlE}@|@aIfAgGyB{AZ}@pAY~Bl@`DfIfHvDtAlIIjDt@pC|CrDnBxBtBzA~BtCbIpAbBnBhA~BGrBiC|AgInE_I`AaAnA]lJ@fHiGbIf@~BaAdA}AXsCe@uDiF_KmAoJ}@{D_B_DsAyAkE}BoCc@kCJaGvB_DAqQbIeF\iGvB}D|BuBxBqCrFy@bAiHrAwD_BkBOoA^{@bAWbCp@|CfIlHhGdBrG]rC`@lCzCnC~AdEtDx@rAbCfHnBpC`B|@rBChAw@n@oAtA_IxAqBfBaE`AcA`Bk@|Ib@z@[lBsCjBsA~AStEx@~CoAhAeBZwC_@aEaFiJaBiM{@_DuAaCsBsBeDeBcDg@sBPoFlBqDFmPpH}Fj@cMfF_DnD{AlEw@bAaDNiD|@aFqBaAE}Al@y@nB@rBj@~BpIrHfDdA`JA|Cv@xCzChDpBtCnCbGfN|BdBlBD`CiBb@oAp@cGbCiDfByDvAmAvLMlG_G`Fj@xBAtBaAbAcBTuCc@qDqEmIaDeR}BmEiEqCqD_AaDLwFlB}CB}PrH{JzAsH~CkDpDcB`F_A`AwHlAcEaB_BKoBx@yAvBcE`AoGc@_E`AmEiA}[wI_G}@qDh@sBlA{M\aD`AuHh@iHvAWpJ`@RdD[,2,132.5,673.4,FALSE,18,,
